julian_day,time,wind_speed,solar_radiation,relative_humidity,air_temp,canopy_temp_mean,soil_temp,water_content_mean,water_potential_mean
116,0.666666666666667,1.77,581.4,0.627,25.85,34.1516666666667,12,28.598095,-23.4877202572355
116,0.677083333333333,1.71,546.3,0.641,25.72,33.465,12,28.59906475,-23.4961081420671
116,0.6875,1.25,509.2,0.6,25.63,32.6833333333333,12,28.6000345,-23.4989053915126
116,0.697916666666667,1.49,467.6,0.729,25.86,31.7883333333333,12,28.59324625,-23.4849255829659
116,0.708333333333333,1.12,417.3,0.685,25.86,30.9666666666667,12,28.59130675,-23.4821315521197
116,0.71875,1.34,381.9,0.693,25.95,30.055,12,28.58354875,-23.4737533186406
116,0.729166666666667,0.94,332.9,0.712,25.97,28.9516666666667,12,28.58742775,-23.4877202572355
116,0.739583333333333,0.68,298.4,0.765,25.75,27.9,12,28.5883975,-23.4905155750768
116,0.75,1.45,261,0.903,25.15,26.095,12,28.58354875,-23.4849255829659
116,0.760416666666667,1.23,222.5,0.844,24.77,25.1133333333333,12,28.574821,-23.4793381645488
116,0.770833333333333,1.18,183.3,0.867,24.71,23.8833333333333,12,28.5806395,-23.4905155750768
116,0.78125,1.38,145.1,0.896,24.45,22.4666666666667,12,28.570942,-23.4877202572355
116,0.791666666666667,1.43,110.8,0.875,23.93,21.1316666666667,12,28.56803275,-23.4821315521197
116,0.802083333333333,1.25,77,0.824,23.71,19.9533333333333,12,28.563184,-23.4793381645488
116,0.8125,1.09,53.1,0.878,22.86,18.2966666666667,12,28.56221425,-23.4735754123144
116,0.822916666666667,1.26,27.9,0.889,21.66,16.8533333333333,12,28.563184,-23.4918871383638
116,0.833333333333333,1.13,11.2,0.909,20.25,15.315,12,28.5612445,-23.5133613294377
116,0.84375,1.23,2.1,0.855,19.37,14.525,12,28.559305,-23.5320617225701
116,0.854166666666667,1.27,0,0.809,19.61,14.2633333333333,12,28.559305,-23.5318920987781
116,0.864583333333333,1.41,0,0.791,19.21,13.875,12,28.5534865,-23.5346861296242
116,0.875,1.22,0,0.769,19.36,13.6116666666667,12,28.555426,-23.5318920987781
116,0.885416666666667,1.25,0,0.766,18.97,13.07,12,28.55445625,-23.5290987112071
116,0.895833333333333,1.36,0,0.75,18.4,12.6566666666667,12,28.55445625,-23.5402761217352
116,0.90625,1.93,0,0.739,18.81,13.29,12,28.54863775,-23.5402761217352
116,0.916666666666667,1.62,0,0.738,18.53,13.035,12,28.54475875,-23.5534072252146
116,0.927083333333333,1.83,0,0.732,18.59,13.0816666666667,12,28.54475875,-23.5665534551413
116,0.9375,1.88,0,0.743,17.95,12.5833333333333,12.01,28.5457285,-23.5828382774759
116,0.947916666666667,1.56,0,0.75,17.06,12.1283333333333,12.1,28.54669825,-23.5902548432902
116,0.958333333333333,1.48,0,0.755,16.54,11.3333333333333,12.1,28.54281925,-23.5902548432902
116,0.96875,1.5,0,0.754,16.35,11.3166666666667,12.1,28.5379705,-23.598644659726
116,0.979166666666667,1.42,0,0.739,16.62,11.37,12.1,28.5418495,-23.5902548432902
116,0.989583333333333,1,0,0.731,16.66,11.0816666666667,12.1,28.54087975,-23.5902548432902
116,0,1.46,0,0.653,15.29,9.175,11.55,28.65337075,-23.2980923408005
117,0.0104166666666667,0.84,0,0.72,15.89,10.5233333333333,12.1,28.5379705,-23.598644659726
117,0.0208333333333333,1.35,0,0.686,18.01,12.0033333333333,12.1,28.536031,-23.598644659726
117,0.03125,1.28,0,0.691,18.06,11.495,12.1,28.5379705,-23.598644659726
117,0.0416666666666667,0.67,0,0.707,16.75,10.1833333333333,12.1,28.536031,-23.5958474102805
117,0.0520833333333333,0.94,0,0.685,16.31,10.36,12.17,28.532152,-23.598644659726
117,0.0625,1.06,0,0.716,15.69,9.50666666666667,12.2,28.52924275,-23.598644659726
117,0.0729166666666667,0.95,0,0.73,14.27,8.94333333333333,12.2,28.53312175,-23.598644659726
117,0.0833333333333333,1.88,0,0.728,14.48,9.86166666666667,12.2,28.52730325,-23.598644659726
117,0.09375,1.86,0,0.715,15.95,10.2266666666667,12.2,28.5340915,-23.598644659726
117,0.104166666666667,1.27,0,0.709,15.97,9.915,12.2,28.52730325,-23.598644659726
117,0.114583333333333,1.55,0,0.704,16.07,10.27,12.2,28.5224545,-23.598644659726
117,0.125,2.03,0,0.697,16.34,10.1416666666667,12.2,28.5263335,-23.598644659726
117,0.135416666666667,2.74,0,0.695,16.57,10.6566666666667,12.2,28.52924275,-23.598644659726
117,0.145833333333333,2.4,0,0.699,16.19,10.29,12.2,28.52342425,-23.598644659726
117,0.15625,3.19,0,0.691,16.24,10.7666666666667,12.25,28.5263335,-23.598644659726
117,0.166666666666667,2.91,0,0.691,16.15,10.6616666666667,12.3,28.528273,-23.598644659726
117,0.177083333333333,0.92,0,0.702,14.93,8.775,12.3,28.5224545,-23.6012811804927
117,0.1875,1.77,0,0.715,14.46,9.04333333333333,12.3,28.520515,-23.6012811804927
117,0.197916666666667,2.21,0,0.718,13.63,8.98166666666667,12.3,28.51760575,-23.6065560436198
117,0.208333333333333,2.12,0,0.724,13.07,8.48166666666667,12.3,28.51954525,-23.6091943862597
117,0.21875,1.95,0,0.724,12.67,8.25666666666667,12.3,28.5224545,-23.6091943862597
117,0.229166666666667,2.19,0,0.72,12.63,8.29666666666667,12.3,28.51954525,-23.6144728943919
117,0.239583333333333,1.6,0.5,0.719,12.57,8.02833333333333,12.3,28.51760575,-23.6197538339267
117,0.25,0.99,5.9,0.718,12,7.18666666666667,12.31,28.51566625,-23.6118333364704
117,0.260416666666667,2.09,23.7,0.72,12.11,8.28333333333333,12.4,28.5108175,-23.6012811804927
117,0.270833333333333,1.83,51.5,0.731,12.45,8.845,12.4,28.51178725,-23.6118333364704
117,0.28125,1.7,82.1,0.724,12.85,9.85,12.4,28.5108175,-23.6118333364704
117,0.291666666666667,1.84,116.3,0.729,13.42,10.9166666666667,12.4,28.50984775,-23.6276798045589
117,0.302083333333333,2.09,150.7,0.764,13.33,11.765,12.4,28.5069385,-23.6329668275013
117,0.3125,1.72,185.2,0.781,13.58,12.7983333333333,12.4,28.5069385,-23.646195041857
117,0.322916666666667,1.51,227.7,0.788,14.13,14.225,12.4,28.50984775,-23.646195041857
117,0.333333333333333,1.74,269.1,0.799,14.75,15.5033333333333,12.4,28.508878,-23.6488425127645
117,0.34375,1.21,310.1,0.792,15.49,17.1116666666667,12.4,28.50596875,-23.646195041857
117,0.354166666666667,1.18,352.7,0.762,16.04,18.56,12.4,28.50790825,-23.6488425127645
117,0.364583333333333,1.25,394.5,0.77,16.29,19.8,12.4,28.51178725,-23.6488425127645
117,0.375,1.21,435.3,0.787,16.95,21.2833333333333,12.4,28.50596875,-23.6488425127645
117,0.385416666666667,1.3,475.3,0.839,17.49,22.5016666666667,12.4,28.50790825,-23.6488425127645
117,0.395833333333333,1.27,513.3,0.845,18.07,23.9183333333333,12.4,28.50402925,-23.6488425127645
117,0.40625,1.23,550,0.84,18.67,25.3583333333333,12.4,28.50402925,-23.6488425127645
117,0.416666666666667,1.08,585.1,0.871,19.25,26.945,12.4,28.50984775,-23.6488425127645
117,0.427083333333333,1.56,618.5,0.855,19.93,28.3033333333333,12.42,28.50596875,-23.6514905933448
117,0.4375,2.04,650,0.875,20.39,29.445,12.5,28.5030595,-23.6488425127645
117,0.447916666666667,2.42,678.1,0.876,21.28,30.565,12.5,28.50596875,-23.6620890152036
117,0.458333333333333,2.7,702.9,0.9,21.83,31.925,12.5,28.50208975,-23.6620890152036
117,0.46875,2.6,732.4,0.921,22.32,33.2733333333333,12.5,28.5030595,-23.6780049620614
117,0.479166666666667,2.67,760.6,0.919,22.78,34.4966666666667,12.5,28.50208975,-23.6886278158059
117,0.489583333333333,2.47,717,0.926,22.94,34.35,12.5,28.50015025,-23.6912850583456
117,0.5,3.11,795.3,0.921,23.37,35.7833333333333,12.5,28.4991805,-23.6992604580674
117,0.510416666666667,3.1,798.9,0.916,23.96,36.695,12.5,28.4991805,-23.6992604580674
117,0.520833333333333,2.6,805,0.961,24.59,37.9683333333333,12.5,28.49627125,-23.6992604580674
117,0.53125,2.64,807.4,0.955,24.86,38.5216666666667,12.5,28.489483,-23.6992604580674
117,0.541666666666667,2.94,806.7,0.946,25.17,38.5916666666667,12.5,28.4914225,-23.6992604580674
117,0.552083333333333,2.47,783.9,0.958,25.38,38.8166666666667,12.5,28.49239225,-23.6992604580674
117,0.5625,2.8,802.4,0.961,25.74,39.1116666666667,12.5,28.4914225,-23.7020583516775
117,0.572916666666667,3.08,794.7,0.981,26.02,38.6666666666667,12.5,28.48851325,-23.6992604580674
117,0.583333333333333,2.86,781.1,0.955,26.24,38.39,12.5,28.48851325,-23.6992604580674
117,0.59375,2.47,760.3,1.028,26.63,38.4683333333333,12.5,28.48657375,-23.6992604580674
117,0.604166666666667,2.26,745.3,0.994,27.03,38.4966666666667,12.5,28.4875435,-23.6992604580674
117,0.614583333333333,2.46,725.3,0.971,27.37,38.0966666666667,12.5,28.48269475,-23.6992604580674
117,0.625,2.25,695.7,0.916,27.45,37.3783333333333,12.5,28.481725,-23.6992604580674
117,0.635416666666667,2.25,677.7,0.91,27.71,37.055,12.5,28.481725,-23.6992604580674
117,0.645833333333333,1.97,645.9,0.916,27.91,36.555,12.5,28.47687625,-23.6992604580674
117,0.65625,1.77,613.2,0.881,28.09,35.8666666666667,12.5,28.473967,-23.6992604580674
117,0.666666666666667,1.61,580.6,0.904,28.18,35.1733333333333,12.5,28.47687625,-23.6992604580674
117,0.677083333333333,1.65,547.1,0.941,28.28,34.785,12.5,28.473967,-23.6992604580674
117,0.6875,1.66,512.4,0.9,28.33,33.96,12.5,28.466209,-23.7045804527103
117,0.697916666666667,1.42,476,0.84,28.52,33.6016666666667,12.5,28.4681485,-23.7099028978655
117,0.708333333333333,1.37,352.8,0.916,28.62,31.4783333333333,12.5,28.4681485,-23.7498994606283
117,0.71875,1.04,167.8,0.905,27.59,27.4616666666667,12.5,28.46523925,-23.7498994606283
117,0.729166666666667,0.63,179.1,0.945,27.34,27.3383333333333,12.5,28.45554175,-23.7498994606283
117,0.739583333333333,0.84,305.9,0.887,27.99,29.485,12.5,28.458451,-23.7498994606283
117,0.75,1.63,284.1,0.93,28.75,28.775,12.5,28.45748125,-23.7554958921615
117,0.760416666666667,2.02,240.3,1.046,28.19,27.4433333333333,12.5,28.45554175,-23.75257081311
117,0.770833333333333,2.38,207.4,1.165,27.49,26.4133333333333,12.5,28.446814,-23.7712875132465
117,0.78125,2.61,153.3,1.167,26.48,24.4433333333333,12.5,28.439056,-23.784794216584
117,0.791666666666667,5,120.9,1.081,23.98,21.2316666666667,12.5,28.442935,-23.7955128940331
117,0.802083333333333,6.67,96.9,1.001,19.91,18.8333333333333,12.52,28.4371165,-23.7980780423844
117,0.8125,6.71,67,0.982,17.81,17.3,12.6,28.4293585,-23.7980780423844
117,0.822916666666667,7.7,37.5,0.948,16.73,16.3,12.6,28.431298,-23.7980780423844
117,0.833333333333333,8.01,12.7,0.921,15.93,15.23,12.6,28.42644925,-23.8008759359946
117,0.84375,8.55,2.3,0.916,15.17,14.5433333333333,12.6,28.4254795,-23.8148750717082
117,0.854166666666667,8.76,0,0.904,14.71,13.915,12.6,28.42354,-23.8064736563022
117,0.864583333333333,8.48,0,0.902,14.45,13.7,12.6,28.42354,-23.8148750717082
117,0.875,8.45,0,0.895,14.49,13.6383333333333,12.6,28.41869125,-23.8204792403408
117,0.885416666666667,8.88,0,0.89,14.39,13.5416666666667,12.6,28.419661,-23.8204792403408
117,0.895833333333333,9.66,0,0.878,14.51,13.7016666666667,12.6,28.41287275,-23.8232822926113
117,0.90625,9.33,0,0.873,14.75,14.3733333333333,12.6,28.4177215,-23.8204792403408
117,0.916666666666667,7.9,0,0.864,15.15,14.905,12.6,28.41675175,-23.8316953230231
117,0.927083333333333,8.16,0,0.857,15.27,14.7116666666667,12.6,28.41481225,-23.8345009581894
117,0.9375,9.06,0,0.881,14.72,13.935,12.6,28.40705425,-23.8373072394515
117,0.947916666666667,5.94,0,0.928,14.53,13.8866666666667,12.6,28.41093325,-23.8288903338038
117,0.958333333333333,4.73,0,0.928,15.64,14.2783333333333,12.6,28.411903,-23.8401141669582
117,0.96875,3.6,0,0.915,15.52,14.2266666666667,12.68,28.411903,-23.8401141669582
117,0.979166666666667,3.49,0,0.949,14.44,13.5783333333333,12.7,28.4060845,-23.8539043407359
117,0.989583333333333,3.03,0,0.971,13.51,13.3616666666667,12.7,28.4099635,-23.8619572435677
117,0,0.96,0,0.776,15.34,10.105,12.1,28.53894025,-23.598644659726
118,0.0104166666666667,2.73,0,1.04,12.89,12.8683333333333,12.7,28.4060845,-23.897151866981
118,0.0208333333333333,2.25,0,1.083,12.33,12.0166666666667,12.7,28.41869125,-23.9960517214562
118,0.03125,2.35,0,1.1,11.85,11.7283333333333,12.7,28.42063075,-23.9960517214562
118,0.0416666666666667,2.04,0,1.114,11.27,11.405,12.7,28.4099635,-24.1017350321597
118,0.0520833333333333,2.67,0,1.107,10.55,11.06,12.7,28.408024,-24.1985169604966
118,0.0625,2.73,0,1.126,10.31,11.0683333333333,12.76,28.4022055,-24.1985169604966
118,0.0729166666666667,3.36,0,1.121,10.26,10.8666666666667,12.8,28.40705425,-24.248045181017
118,0.0833333333333333,2.53,0,1.133,10.11,10.9266666666667,12.8,28.400266,-24.25932306043
118,0.09375,2.05,0,1.152,9.96,10.7033333333333,12.8,28.396387,-24.3406201693201
118,0.104166666666667,1.84,0,1.164,9.7,10.7166666666667,12.8,28.39541725,-24.2986775544321
118,0.114583333333333,2.81,0,1.157,9.61,10.5633333333333,12.8,28.39735675,-24.2630919202502
118,0.125,1.75,0,1.129,9.78,10.5733333333333,12.8,28.39541725,-24.2355402250143
118,0.135416666666667,2.2,0,1.144,9.89,10.7833333333333,12.8,28.396387,-24.2383927614239
118,0.145833333333333,2.99,0,1.16,10.16,10.695,12.8,28.39929625,-24.2440998050836
118,0.15625,2.05,0,1.094,10.21,10.4083333333333,12.8,28.396387,-24.2469543126362
118,0.166666666666667,2.4,0,1.155,9.76,10.5016666666667,12.84,28.3944475,-24.2469543126362
118,0.177083333333333,2.77,0,1.124,9.81,10.235,12.9,28.39929625,-24.2440998050836
118,0.1875,3.08,0,1.025,9.77,9.775,12.9,28.392508,-24.2300850185135
118,0.197916666666667,4.68,0,1.006,9.99,9.74166666666667,12.9,28.3905685,-24.1665843139045
118,0.208333333333333,4.74,0,0.985,10.03,9.74166666666667,12.9,28.39153825,-24.1865336883719
118,0.21875,3.43,0,0.981,10.1,10.15,12.9,28.38765925,-24.2006650359983
118,0.229166666666667,3.84,0,0.964,9.96,10.0733333333333,12.9,28.3866895,-24.1899401554407
118,0.239583333333333,3.19,0,0.954,9.77,9.955,12.9,28.39541725,-24.1378769846983
118,0.25,4.03,1.3,0.941,9.6,9.62666666666667,12.9,28.40511475,-24.1008451942774
118,0.260416666666667,3.74,6.1,0.938,9.41,9.54166666666667,12.9,28.4060845,-24.098001183771
118,0.270833333333333,3.62,8.3,0.953,9.36,9.84166666666667,12.99,28.40123575,-24.098001183771
118,0.28125,3.68,11.4,0.938,9.43,9.88,13,28.400266,-24.098001183771
118,0.291666666666667,3.47,16.9,0.94,9.27,9.84333333333333,13,28.400266,-24.098001183771
118,0.302083333333333,3.2,21.2,0.96,9.27,10.01,13,28.3983265,-24.098001183771
118,0.3125,3.27,36.5,0.95,9.5,10.2616666666667,13,28.39541725,-24.098001183771
118,0.322916666666667,3.1,61.3,0.961,9.65,10.4633333333333,13,28.39347775,-24.098001183771
118,0.333333333333333,2.65,149.3,0.988,10.11,11.7316666666667,13,28.39541725,-24.098001183771
118,0.34375,2.11,154.3,1.075,10.55,12.4033333333333,13,28.38959875,-24.0952964084422
118,0.354166666666667,2.06,221.4,1.048,11.04,13.4866666666667,13,28.3983265,-24.098001183771
118,0.364583333333333,3.07,309.1,0.954,11.78,14.23,13,28.39347775,-24.0844835329516
118,0.375,3.98,290.9,0.96,12.26,14.2783333333333,13,28.39153825,-24.0898887258186
118,0.385416666666667,4.22,374.5,0.918,12.4,14.3233333333333,13,28.3905685,-24.0898887258186
118,0.395833333333333,3.82,478.4,0.914,12.93,15.68,13,28.39347775,-24.0870453700945
118,0.40625,3.77,456.7,0.907,13.43,16.26,13,28.38959875,-24.0925922558392
118,0.416666666666667,4.91,546.5,0.912,13.94,17.0866666666667,13,28.38765925,-24.0924530527181
118,0.427083333333333,5.5,646.3,0.939,14.41,18.2266666666667,13.07,28.38765925,-24.0952964084422
118,0.4375,4.12,544,0.957,14.65,18.4666666666667,13.1,28.38184075,-24.0952964084422
118,0.447916666666667,3.54,479.3,1.004,14.89,18.9716666666667,13.1,28.38571975,-24.0952964084422
118,0.458333333333333,3,700.2,1.048,14.89,21.47,13.1,28.3905685,-24.098001183771
118,0.46875,2.45,749.7,1.052,15.32,23.0916666666667,13.1,28.39153825,-24.0951578280469
118,0.479166666666667,3.51,763,0.988,15.82,22.745,13.1,28.3905685,-24.0816401772275
118,0.489583333333333,5.1,792.4,0.859,15.88,22.545,13.1,28.38571975,-24.0564906613556
118,0.5,5.58,848.7,0.86,16.35,23.945,13.1,28.38959875,-24.0343440151141
118,0.510416666666667,4.86,862.8,0.827,16.59,25.03,13.1,28.38571975,-24.0621701756245
118,0.520833333333333,4.73,893.5,0.845,16.67,25.4916666666667,13.1,28.38378025,-24.0371808313015
118,0.53125,3.93,429.6,0.831,16.43,21.3716666666667,13.1,28.38475,-24.0228676612828
118,0.541666666666667,3.4,337.8,0.825,15.83,19.595,13.1,28.38184075,-24.0339331484033
118,0.552083333333333,2.34,245.9,0.818,15.89,18.8133333333333,13.1,28.38184075,-24.0339331484033
118,0.5625,2.5,271.6,0.814,15.93,19.0683333333333,13.1,28.380871,-24.0235584922914
118,0.572916666666667,1.68,217.9,0.811,15.84,18.375,13.1,28.3789315,-24.0147757249176
118,0.583333333333333,1.88,241.7,0.792,16.06,18.7216666666667,13.1,28.376992,-24.0231401726316
118,0.59375,2.42,195.9,0.785,16.03,17.7316666666667,13.1,28.37602225,-24.0178868191438
118,0.604166666666667,3.11,272.8,0.82,15.91,18.3166666666667,13.1,28.376992,-24.0228676612828
118,0.614583333333333,2.8,275.2,0.836,16.05,18.4466666666667,13.1,28.373113,-24.0147757249176
118,0.625,2.59,189,0.879,15.26,16.0616666666667,13.1,28.37602225,-24.026113848912
118,0.635416666666667,2.28,152.3,1.007,13.5,14.69,13.1,28.37796175,-24.0628876361308
118,0.645833333333333,2.05,157.7,1.026,13.12,14.685,13.1,28.37990125,-24.1207716143948
118,0.65625,1.59,178.3,0.996,13.33,15.0416666666667,13.1,28.3789315,-24.1179230161888
118,0.666666666666667,1.24,283.7,1.024,13.97,16.5833333333333,13.1,28.37602225,-24.0981404189485
118,0.677083333333333,1.57,674.4,0.929,15.49,20.7716666666667,13.1,28.37214325,-24.0925922558392
118,0.6875,1.69,573.4,0.924,16.81,20.9783333333333,13.1,28.3711735,-24.075955429523
118,0.697916666666667,2.24,497.1,0.86,17.18,20.3983333333333,13.1,28.37020375,-24.0560794160483
118,0.708333333333333,3.29,462.7,0.799,17.43,19.5333333333333,13.1,28.369234,-24.0525859636244
118,0.71875,3.41,407.1,0.793,17.43,18.895,13.1,28.365355,-24.0556796496008
118,0.729166666666667,3.29,362.7,0.819,17.31,18.4283333333333,13.1,28.369234,-24.0443441360054
118,0.739583333333333,3.63,321.3,0.801,16.99,17.7216666666667,13.1,28.361476,-24.0497530639373
118,0.75,3.97,278.6,0.814,16.71,16.895,13.1,28.35856675,-24.0525859636244
118,0.760416666666667,3.77,237.5,0.823,16.27,16.0483333333333,13.1,28.3517785,-24.0497530639373
118,0.770833333333333,3.86,198.3,0.809,15.9,15.18,13.1,28.34692975,-24.0497530639373
118,0.78125,3.52,161.1,0.803,15.53,14.42,13.1,28.35080875,-24.0469208164744
118,0.791666666666667,3.12,127.2,0.823,15.2,13.7033333333333,13.1,28.3517785,-24.0469208164744
118,0.802083333333333,3.08,95.7,0.822,14.73,12.8016666666667,13.1,28.3478995,-24.0469208164744
118,0.8125,3.01,66.1,0.811,13.77,11.7716666666667,13.1,28.34499025,-24.0469208164744
118,0.822916666666667,2.95,35.9,0.822,12.95,10.9683333333333,13.1,28.34692975,-24.0469208164744
118,0.833333333333333,3.15,15,0.831,12.34,10.3483333333333,13.1,28.34305075,-24.0497530639373
118,0.84375,3.29,2.9,0.82,11.7,9.78166666666667,13.1,28.33917175,-24.0497530639373
118,0.854166666666667,4.41,0.1,0.8,11.15,9.39,13.1,28.3440205,-24.0469208164744
118,0.864583333333333,4.1,0,0.789,10.81,9.02333333333333,13.1,28.342081,-24.0469208164744
118,0.875,3.87,0,0.804,10.37,8.67166666666667,13.1,28.338202,-24.0525859636244
118,0.885416666666667,2.65,0,0.816,9.87,8.38833333333333,13.1,28.3362625,-24.0469208164744
118,0.895833333333333,2.48,0,0.832,9.07,7.79833333333333,13.1,28.338202,-24.0497530639373
118,0.90625,2.5,0,0.834,8.7,7.85333333333333,13.1,28.338202,-24.0469208164744
118,0.916666666666667,3.06,0,0.83,8.87,7.95666666666667,13.1,28.3362625,-24.0525859636244
118,0.927083333333333,3.06,0,0.817,9.06,7.79333333333333,13.1,28.3362625,-24.0469208164744
118,0.9375,2.8,0,0.806,8.94,7.58833333333333,13.1,28.33335325,-24.0525859636244
118,0.947916666666667,2.05,0,0.809,8.58,7.13,13.1,28.338202,-24.0582537202718
118,0.958333333333333,1.59,0,0.816,7.91,6.70833333333333,13.1,28.334323,-24.0639240876188
118,0.96875,1.7,0,0.819,7.56,6.655,13.1,28.3362625,-24.0610885775327
118,0.979166666666667,1.43,0,0.82,7.38,6.32666666666667,13.1,28.33917175,-24.0610885775327
118,0.989583333333333,1.27,0,0.808,7.29,6.24666666666667,13.1,28.3362625,-24.0695970668677
118,0,2.47,0,0.995,13.11,13.3416666666667,12.7,28.40705425,-23.8592723245169
119,0.0104166666666667,1.69,0,0.793,7.11,5.96,13.1,28.3362625,-24.0894730803424
119,0.0208333333333333,1.7,0,0.792,6.83,5.78166666666667,13.1,28.34111125,-24.0866316880606
119,0.03125,1.72,0,0.802,6.68,5.74166666666667,13.1,28.3401415,-24.0951578280469
119,0.0416666666666667,1.86,0,0.796,6.93,5.89166666666667,13.1,28.338202,-24.0809508658847
119,0.0520833333333333,2.22,0,0.788,7.31,5.94,13.1,28.33723225,-24.0839269127317
119,0.0625,1.7,0,0.787,6.92,5.44666666666667,13.1,28.33917175,-24.0866316880606
119,0.0729166666666667,1.07,0,0.788,6.37,5.04666666666667,13.1,28.3362625,-24.0781114356894
119,0.0833333333333333,1.43,0,0.783,6.23,4.89,13.17,28.34111125,-24.089748900115
119,0.09375,1.5,0,0.778,5.97,4.80166666666667,13.2,28.342081,-24.0867683050136
119,0.104166666666667,1.35,0,0.762,6.1,4.91166666666667,13.2,28.338202,-24.0924530527181
119,0.114583333333333,1.02,0,0.751,5.87,4.40166666666667,13.2,28.3362625,-24.0870453700945
119,0.125,1.09,0,0.751,5.09,3.98166666666667,13.2,28.338202,-24.0789385140945
119,0.135416666666667,1.42,0,0.757,5.36,4.21,13.2,28.3440205,-24.0790808286948
119,0.145833333333333,1.44,0,0.759,5.82,4.47833333333333,13.2,28.3440205,-24.0735370537131
119,0.15625,1.33,0,0.753,5.77,4.18666666666667,13.2,28.3401415,-24.0682828814294
119,0.166666666666667,0.98,0,0.751,5.73,4.035,13.2,28.33723225,-24.0547994253821
119,0.177083333333333,0.57,0,0.749,5.9,3.77833333333333,13.2,28.33335325,-24.0494103880149
119,0.1875,1.27,0,0.742,5.82,3.68333333333333,13.2,28.34499025,-24.0547994253821
119,0.197916666666667,0.81,0,0.738,5.42,3.65166666666667,13.2,28.34111125,-24.0494103880149
119,0.208333333333333,1.44,0,0.742,5.78,3.98333333333333,13.2,28.342081,-24.0521045964805
119,0.21875,1.53,0,0.731,5.25,3.80833333333333,13.2,28.3440205,-24.0494103880149
119,0.229166666666667,1.35,0,0.725,4.84,3.56833333333333,13.2,28.34596,-24.0494103880149
119,0.239583333333333,1.07,1.4,0.723,4.93,3.38,13.2,28.33917175,-24.0494103880149
119,0.25,0.93,12.1,0.714,4.23,3.195,13.2,28.34111125,-24.0494103880149
119,0.260416666666667,1.45,36.1,0.732,5.11,3.90666666666667,13.2,28.34596,-24.0494103880149
119,0.270833333333333,1.78,71.9,0.732,5.65,4.70333333333333,13.2,28.34305075,-24.0465670322908
119,0.28125,1.36,104.5,0.749,6.57,5.62,13.2,28.34111125,-24.0494103880149
119,0.291666666666667,1.81,141.2,0.78,7.55,6.76333333333333,13.2,28.342081,-24.0465670322908
119,0.302083333333333,1.61,178.1,0.796,8.66,7.945,13.2,28.34499025,-24.0408822845863
119,0.3125,1.35,218.1,0.837,9.33,8.93833333333333,13.2,28.34596,-24.0467167998422
119,0.322916666666667,1,260.7,0.854,9.51,10.0266666666667,13.17,28.34886925,-24.0381886964136
119,0.333333333333333,0.91,302.1,0.836,10.65,11.375,13.1,28.3478995,-24.0494103880149
119,0.34375,1.19,343.8,0.898,10.81,12.25,13.1,28.34692975,-24.0323600701285
119,0.354166666666667,1.11,385.3,0.848,11.31,13.305,13.1,28.34886925,-24.0380408923045
119,0.364583333333333,0.81,425.7,0.826,12,14.415,13.1,28.34305075,-24.0352001542021
119,0.375,0.89,467.9,0.821,12.67,15.3266666666667,13.1,28.35080875,-24.0214417357231
119,0.385416666666667,1.44,508.3,0.808,12.78,16.0066666666667,13.1,28.34499025,-24.0015840203055
119,0.395833333333333,1.52,548.2,0.821,12.98,17.0166666666667,13.1,28.34499025,-24.0044188775664
119,0.40625,1.3,585.8,0.802,13.47,18.2633333333333,13.1,28.34692975,-24.0154758667515
119,0.416666666666667,1.46,619.8,0.802,13.89,19.3833333333333,13.1,28.35468775,-23.9983300207182
119,0.427083333333333,1.62,652.6,0.762,14.48,20.2633333333333,13.1,28.34886925,-23.9930833639709
119,0.4375,1.55,682,0.74,14.68,21.3,13.1,28.34499025,-23.9875593883577
119,0.447916666666667,1.91,709.1,0.758,14.81,22.4516666666667,13.1,28.349839,-23.990251116508
119,0.458333333333333,2.1,734.8,0.752,15.5,23.525,13.1,28.353718,-23.9956364325456
119,0.46875,2.73,758.1,0.745,15.65,24.0566666666667,13.1,28.349839,-23.9848682799292
119,0.479166666666667,2.77,778.9,0.712,15.7,24.86,13.1,28.349839,-23.9956364325456
119,0.489583333333333,2.04,797.8,0.682,15.97,26.3083333333333,13.1,28.349839,-23.9983300207182
119,0.5,2.49,813.6,0.71,16.31,27.0266666666667,13.1,28.34886925,-23.990251116508
119,0.510416666666667,1.96,827.2,0.697,16.57,27.95,13.1,28.34111125,-23.990251116508
119,0.520833333333333,1.9,839.7,0.723,16.84,28.6466666666667,13.1,28.34499025,-23.9983300207182
119,0.53125,2.21,846.5,0.704,17.07,29.125,13.1,28.34305075,-23.9983300207182
119,0.541666666666667,2.55,842.9,0.7,16.88,29.2033333333333,13.03,28.34692975,-23.9983300207182
119,0.552083333333333,2.48,840.9,0.702,17.28,29.7133333333333,13,28.3401415,-23.9956364325456
119,0.5625,2.32,834.9,0.676,17.45,29.455,13,28.342081,-23.9983300207182
119,0.572916666666667,2.37,827.3,0.629,17.43,29.5516666666667,13,28.3362625,-23.9983300207182
119,0.583333333333333,3.28,812.3,0.671,18.01,29.1916666666667,13,28.33141375,-23.9983300207182
119,0.59375,3.45,795.5,0.682,18.21,28.69,13,28.334323,-23.9983300207182
119,0.604166666666667,3.32,775.2,0.665,18.31,28.3116666666667,13,28.3401415,-23.9983300207182
119,0.614583333333333,3.9,754,0.668,18.28,27.6333333333333,13,28.334323,-23.9983300207182
