julian_day,time,wind_speed,solar_radiation,relative_humidity,air_temp,canopy_temp_mean,soil_temp,water_content_mean,water_potential_mean,temperature_difference,cwsi,t_actual,t_potential
161,0.541666666666667,3.74,898.1,0.732,17.63,22.9133333333333,17.1,23.18979925,-30.0093418368464,-5.2833333333332995,1,0.001,17.58148333007519
161,0.552083333333333,3.15,745.3,0.735,17.83,22.11,17.07,23.17428325,-30.0401345689933,-4.280000000000001,1,0.001,14.872815253990266
161,0.5625,2.8,806.3,0.698,17.47,22.405,17.0,23.16846475,-30.1196887412176,-4.935000000000002,1,0.001,15.606205961707877
161,0.572916666666667,2.34,886.7,0.712,18.18,23.63,17.0,23.16458575,-30.1474427789828,-5.449999999999999,1,0.001,16.617882733144373
161,0.583333333333333,2.84,882.1,0.695,18.44,23.4116666666667,17.0,23.15100925,-30.1705751870591,-4.9716666666666995,1,0.001,16.947366278310515
161,0.59375,2.44,390.7,0.694,18.14,18.92,17.0,23.13937225,-30.2197518845958,-0.7800000000000011,0.9773167611404717,0.001,8.836252192703515
161,0.604166666666667,3.23,689.7,0.64,17.78,21.5416666666667,17.0,23.140342,-30.2469709859416,-3.7616666666666987,1,0.001,13.970939498802432
161,0.614583333333333,3.74,720.8,0.655,18.73,21.3366666666667,17.0,23.1267655,-30.2660546964026,-2.606666666666701,1,0.001,14.841188967902811
161,0.625,3.56,357.1,0.672,17.63,18.41,17.0,23.11997725,-30.3221781824853,-0.7800000000000011,1,0.001,8.45695298540845
161,0.635416666666667,4.08,566.1,0.739,17.44,19.79,17.0,23.11609825,-30.3744784670384,-2.349999999999998,1,0.001,12.075020012686956
161,0.645833333333333,4.98,744.7,0.727,18.13,20.05,17.0,23.10931,-30.4198891006355,-1.9200000000000017,1,0.001,15.548227733768343
161,0.65625,4.13,718.4,0.718,17.81,19.93,17.0,23.101552,-30.4544286291154,-2.120000000000001,1,0.001,14.797198962986592
